transaction_id,timestamp,sender_upi,receiver_upi,amount,transaction_type,location,device_type,transaction_status,label
KAG140900,23-06-2025 09:19,wagnerchristopher@okaxis,brianna22@fraudlink,24474.16,peer-to-peer,Delhi,iOS,SUCCESS,1
KAG197674,29-08-2025 05:43,jmcmahon@oksbi,eric14@paytm,28095.44,merchant,Kolkata,Android,SUCCESS,1
KAG173357,06-05-2025 10:45,uhoward@oksbi,millersusan@okaxis,12038.25,peer-to-peer,Bangalore,Android,SUCCESS,1
KAG228753,27-05-2025 07:48,thomas24@paytm,dkelly@fraudlink,42923.43,peer-to-peer,Kolkata,iOS,SUCCESS,1
KAG151264,17-09-2025 06:36,shannonwoods@okaxis,brewerbryan@fraudlink,40392.94,peer-to-peer,Pune,Android,SUCCESS,1
KAG223777,10-08-2025 07:51,ofletcher@okaxis,amandamiller@ybl,30834.12,peer-to-peer,Mumbai,iOS,SUCCESS,1
KAG086737,04-05-2025 06:29,shannon98@upi,ramirezandre@fraudlink,28439.68,merchant,Kolkata,iOS,SUCCESS,1
KAG123933,08-09-2025 06:01,nicolewallace@ybl,johnsongregory@fraudlink,40789.58,merchant,Noida,Android,SUCCESS,1
KAG065348,19-08-2025 05:19,vwalton@ybl,vvaughn@fraudlink,23239.81,bill payment,Chennai,iOS,SUCCESS,1
KAG092256,10-10-2025 10:20,scott33@oksbi,ksmith@fraudlink,41247.74,bill payment,Delhi,Android,SUCCESS,1
KAG035162,18-04-2025 06:05,fgibbs@ybl,luis99@okhdfc,48933.62,peer-to-peer,Kolkata,iOS,SUCCESS,1
KAG218863,15-02-2024 17:17,mcdanieldakota@okhdfc,emarshall@fraudlink,40806.16,peer-to-peer,Pune,Android,SUCCESS,1
KAG140667,06-06-2025 04:20,ifloyd@ybl,hbrown@paytm,9459.53,peer-to-peer,Delhi,iOS,SUCCESS,1
KAG027022,26-05-2025 05:31,hgarcia@okhdfc,eholmes@fraudlink,28019.67,peer-to-peer,Mumbai,Android,SUCCESS,1
KAG192668,05-06-2025 08:14,mullinsjohn@oksbi,davisrodney@fraudlink,5645.51,peer-to-peer,Mumbai,Android,SUCCESS,1
KAG008577,30-09-2025 07:30,cmyers@okaxis,misty58@fraudlink,41346.27,peer-to-peer,Bangalore,Android,SUCCESS,1
KAG199961,13-10-2025 07:54,ojackson@oksbi,hollygibson@fraudlink,17600.61,peer-to-peer,Delhi,Android,SUCCESS,1
KAG012104,15-07-2025 07:08,zmartin@paytm,proctormichael@fraudlink,15464.3,merchant,Noida,Android,SUCCESS,1
KAG059852,12-06-2025 06:15,jward@upi,bonniesmith@fraudlink,47920.15,peer-to-peer,Bangalore,Android,SUCCESS,1
KAG240674,28-08-2025 10:12,pray@paytm,xbarnes@fraudlink,39585.5,recharge,Kolkata,Android,SUCCESS,1
KAG133777,24-06-2025 09:34,erichatfield@oksbi,obell@fraudlink,40554.32,peer-to-peer,Delhi,Android,SUCCESS,1
KAG193452,30-04-2025 06:17,jill86@oksbi,ortizjacob@oksbi,11318.87,peer-to-peer,Kolkata,Android,SUCCESS,1
KAG155697,22-12-2024 22:04,emily60@okaxis,sergio76@ybl,34013.99,merchant,Noida,iOS,SUCCESS,1
KAG011034,26-04-2024 13:49,charleslee@okaxis,alyssalopez@fraudlink,31036.24,peer-to-peer,Kolkata,Android,SUCCESS,1
KAG165682,18-09-2024 12:24,ericmurphy@okhdfc,wardjames@okhdfc,15601.14,peer-to-peer,Noida,Android,SUCCESS,1
KAG016882,20-04-2025 04:26,martinscott@okhdfc,janejohnson@fraudlink,34316.76,merchant,Bangalore,Android,FAILED,1
KAG156576,23-09-2025 09:19,cameron26@paytm,vhopkins@fraudlink,39168.77,bill payment,Kolkata,iOS,SUCCESS,1
KAG005298,08-10-2025 05:56,ernestmahoney@okhdfc,williamsamy@fraudlink,47051.37,merchant,Bangalore,Android,SUCCESS,1
KAG067424,30-09-2025 07:54,shernandez@okhdfc,davidliu@fraudlink,49352.63,peer-to-peer,Noida,Android,SUCCESS,1
KAG106654,18-05-2025 07:03,maryfarrell@upi,kevinmoore@okhdfc,25518.51,peer-to-peer,Chennai,Android,SUCCESS,1
KAG240946,23-09-2025 08:11,kirkeric@ybl,jermaine64@okhdfc,45798.26,peer-to-peer,Kolkata,Android,SUCCESS,1
KAG044080,07-10-2025 06:29,zcarter@upi,woodsalexandra@fraudlink,41820.82,peer-to-peer,Hyderabad,Android,SUCCESS,1
KAG128381,02-10-2025 05:56,lrandall@okicici,udavis@okaxis,9597.9,peer-to-peer,Kolkata,iOS,SUCCESS,1
KAG103336,24-06-2025 06:17,ericarichard@okicici,justinsmith@fraudlink,18587.58,peer-to-peer,Noida,iOS,SUCCESS,1
KAG203471,18-08-2025 09:32,megancarpenter@okaxis,edwardsjonathan@fraudlink,33201.57,merchant,Chennai,Android,SUCCESS,1
KAG109262,19-09-2025 07:48,teresabenton@ybl,cjohnson@okaxis,31168.66,merchant,Delhi,Android,SUCCESS,1
KAG189553,21-06-2024 20:45,scottdavid@okaxis,idillon@fraudlink,9781.35,merchant,Hyderabad,Android,SUCCESS,1
KAG249146,26-07-2025 05:45,ryangarcia@okaxis,tylerwilson@fraudlink,41446.95,recharge,Chennai,iOS,SUCCESS,1
KAG047361,27-09-2025 09:04,kcastaneda@oksbi,rodgersthomas@upi,15718.04,peer-to-peer,Kolkata,Android,FAILED,1
KAG093775,18-08-2025 10:32,thompsonnatalie@ybl,maria38@fraudlink,14866.42,peer-to-peer,Kolkata,Android,SUCCESS,1
KAG218469,02-08-2025 10:17,beasleyveronica@okhdfc,lmiller@fraudlink,19517.62,peer-to-peer,Delhi,Android,SUCCESS,1
KAG008214,11-10-2025 08:44,ramirezsteven@okaxis,ernest63@fraudlink,23153.97,merchant,Delhi,Android,SUCCESS,1
KAG196962,02-10-2025 08:40,ryanbautista@ybl,rjimenez@okicici,7130.22,merchant,Chennai,Android,SUCCESS,1
KAG041591,07-09-2025 08:49,jonesamanda@oksbi,shelleycopeland@fraudlink,11858.84,merchant,Mumbai,Android,SUCCESS,1
KAG032297,04-08-2025 05:35,fpowell@upi,zreed@fraudlink,26615.44,merchant,Delhi,Android,SUCCESS,1
KAG176841,03-05-2025 04:34,fbrown@upi,tiffany14@ybl,26382.49,merchant,Pune,Android,SUCCESS,1
KAG133900,29-09-2025 05:21,dwilson@okicici,krista32@fraudlink,33118.77,merchant,Noida,Android,SUCCESS,1
KAG195011,28-05-2025 03:25,jennifer10@okicici,barbara75@ybl,22012.01,merchant,Bangalore,Android,SUCCESS,1
KAG165368,27-08-2025 11:05,vargasrachel@paytm,krodriguez@oksbi,9544.14,peer-to-peer,Delhi,Android,SUCCESS,1
KAG189487,06-08-2025 10:24,robertsonelizabeth@ybl,kevin89@fraudlink,24049.6,merchant,Noida,Android,FAILED,1
KAG153013,13-06-2024 12:06,anna03@paytm,thompsonmary@fraudlink,24213.94,bill payment,Noida,Android,SUCCESS,1
KAG234839,07-08-2025 04:27,moorecarol@okicici,alicia08@fraudlink,8920.82,recharge,Mumbai,Android,SUCCESS,1
KAG230926,06-03-2024 12:52,sthompson@okicici,upugh@oksbi,38198.58,recharge,Kolkata,Android,SUCCESS,1
KAG059676,27-08-2025 07:40,jenniferstevens@paytm,paulapham@fraudlink,21220.57,peer-to-peer,Kolkata,iOS,SUCCESS,1
KAG185198,28-09-2025 08:45,johnathantaylor@upi,vreeves@fraudlink,30255.33,peer-to-peer,Mumbai,Android,SUCCESS,1
KAG147694,27-04-2025 07:42,johntaylor@okhdfc,hensleyvirginia@fraudlink,42547.62,peer-to-peer,Noida,Android,SUCCESS,1
KAG209863,08-06-2025 05:10,lweber@ybl,pollardbrandon@upi,39823.95,peer-to-peer,Chennai,Android,SUCCESS,1
KAG241838,31-07-2025 06:50,ericreid@ybl,john55@fraudlink,5158.18,peer-to-peer,Kolkata,Android,SUCCESS,1
KAG044749,09-07-2025 05:19,nicholashayes@okicici,cherylwiley@okaxis,8064.1,recharge,Hyderabad,Android,SUCCESS,1
KAG086553,18-04-2025 05:02,sarahwilkerson@ybl,davidsoncatherine@paytm,24979.34,peer-to-peer,Bangalore,Android,SUCCESS,1
KAG190506,17-08-2025 07:48,willie01@okhdfc,emily89@okaxis,7547.62,merchant,Kolkata,iOS,SUCCESS,1
KAG092818,23-09-2025 08:30,alansaunders@okicici,tracyhernandez@fraudlink,6467.32,merchant,Hyderabad,iOS,SUCCESS,1
KAG209868,18-04-2025 08:25,michelegardner@okaxis,lisanorris@fraudlink,44307.05,merchant,Mumbai,Android,SUCCESS,1
KAG210772,19-06-2025 04:48,justinwest@okaxis,carlos37@fraudlink,17775.62,peer-to-peer,Delhi,Android,SUCCESS,1
KAG227741,01-03-2024 11:34,murphyyvette@okicici,marissaandrade@fraudlink,44848.97,recharge,Hyderabad,Android,SUCCESS,1
KAG050634,29-07-2025 11:02,hatfieldshelby@okicici,madams@fraudlink,34706.34,recharge,Hyderabad,Web,SUCCESS,1
KAG052932,17-03-2024 11:21,michellerush@upi,vasquezgregory@okhdfc,29331.69,peer-to-peer,Chennai,Android,SUCCESS,1
KAG201912,08-09-2025 09:35,bswanson@ybl,sheltondanielle@fraudlink,49760,merchant,Delhi,iOS,FAILED,1
KAG118374,22-04-2024 11:34,emily23@okicici,amymurphy@fraudlink,40137.94,bill payment,Pune,Android,SUCCESS,1
KAG043426,08-09-2025 08:11,brian15@okicici,sheilaschwartz@fraudlink,33346.69,merchant,Pune,Android,SUCCESS,1
KAG191093,08-08-2025 09:07,johnlambert@paytm,riversdarlene@fraudlink,14215.89,merchant,Kolkata,Android,SUCCESS,1
KAG094843,01-05-2025 07:00,sandraturner@ybl,robertross@ybl,24951.26,merchant,Kolkata,Android,SUCCESS,1
KAG025114,22-08-2025 03:46,joshua31@upi,hlee@fraudlink,13910.75,merchant,Delhi,Android,SUCCESS,1
KAG045094,29-09-2025 07:22,paulahickman@okicici,rossrussell@okhdfc,11212.62,merchant,Bangalore,Android,SUCCESS,1
KAG203137,15-05-2025 09:48,michaellang@okhdfc,dknapp@fraudlink,9673.33,peer-to-peer,Kolkata,Android,SUCCESS,1
KAG179123,04-12-2024 02:06,kellysteven@oksbi,gward@oksbi,23263.41,peer-to-peer,Noida,Android,SUCCESS,1
KAG052236,13-07-2024 21:26,dennismario@paytm,meganwalter@upi,22476.89,recharge,Kolkata,Android,SUCCESS,1
KAG087199,13-05-2025 11:08,dianebrown@okaxis,zsanchez@fraudlink,6331.03,peer-to-peer,Hyderabad,Android,SUCCESS,1
KAG018851,05-06-2025 09:06,james62@paytm,catherinecampbell@fraudlink,38972.01,bill payment,Kolkata,Android,SUCCESS,1
KAG062467,23-06-2025 08:34,gregoryholmes@upi,kelseymcgee@okhdfc,17789.01,peer-to-peer,Noida,Android,SUCCESS,1
KAG140361,18-07-2025 04:45,gregcohen@okaxis,phelpscarrie@fraudlink,6427.25,peer-to-peer,Bangalore,Android,SUCCESS,1
KAG176211,26-09-2025 11:04,anthony61@okaxis,schroederjonathan@okaxis,23589.14,bill payment,Pune,Android,SUCCESS,1
KAG216305,15-10-2025 04:11,joannanewton@ybl,austinrodriguez@ybl,22823.19,merchant,Bangalore,Android,SUCCESS,1
KAG122599,28-08-2024 17:28,snyderbrenda@ybl,stacey23@fraudlink,20785,peer-to-peer,Hyderabad,Android,SUCCESS,1
KAG000118,24-10-2024 09:26,bradley60@upi,brenda09@fraudlink,24576.74,peer-to-peer,Noida,Android,SUCCESS,1
KAG157678,19-07-2025 03:51,pauljohnson@oksbi,zjones@fraudlink,38410.12,peer-to-peer,Kolkata,Android,SUCCESS,1
KAG024019,16-09-2025 10:33,taylorsteven@okaxis,donna02@fraudlink,46911.31,recharge,Kolkata,iOS,SUCCESS,1
KAG096185,20-07-2024 12:05,nicole84@ybl,robert90@paytm,30089.94,peer-to-peer,Bangalore,Android,SUCCESS,1
KAG101234,25-11-2024 17:14,james95@oksbi,lweber@fraudlink,31129.1,recharge,Delhi,Android,SUCCESS,1
KAG239934,08-05-2025 08:03,rebecca14@okhdfc,traviscolin@fraudlink,31426.11,peer-to-peer,Mumbai,Android,SUCCESS,1
KAG054342,13-10-2025 08:39,riley33@okicici,kim56@fraudlink,12625.44,peer-to-peer,Delhi,iOS,SUCCESS,1
KAG196344,09-08-2025 06:56,brian90@okhdfc,grayharry@okicici,37451.03,merchant,Delhi,Android,SUCCESS,1
KAG120408,09-05-2025 05:57,heathsusan@upi,sara21@fraudlink,14817.53,peer-to-peer,Mumbai,Android,SUCCESS,1
KAG198988,05-06-2025 06:21,sstewart@okicici,phillipstimothy@fraudlink,29637.29,peer-to-peer,Kolkata,Android,SUCCESS,1
KAG204024,28-07-2025 10:18,allenjessica@ybl,bakersarah@fraudlink,6709.56,peer-to-peer,Mumbai,Android,SUCCESS,1
KAG068251,29-05-2024 10:22,rossrussell@paytm,ibell@fraudlink,12896.08,bill payment,Bangalore,Android,SUCCESS,1
KAG240025,27-04-2025 09:31,jaime82@upi,walkerkelly@ybl,18153.36,peer-to-peer,Noida,Android,SUCCESS,1
KAG053382,23-06-2024 09:33,underwoodalexander@paytm,brian40@fraudlink,15395.56,merchant,Pune,Android,SUCCESS,1
KAG209698,14-06-2025 08:24,adamslori@okicici,jeanette85@fraudlink,49775.41,peer-to-peer,Pune,Android,SUCCESS,1
KAG114393,10-08-2025 10:48,luke33@okhdfc,xclark@okaxis,7881.85,merchant,Noida,Android,SUCCESS,1
KAG099152,21-10-2024 09:08,pkane@upi,stephengross@fraudlink,38227.11,peer-to-peer,Hyderabad,Android,SUCCESS,1
KAG181046,25-07-2025 09:37,pdorsey@okaxis,cynthia29@okicici,39260.33,recharge,Mumbai,Android,SUCCESS,1
KAG177270,21-09-2025 04:53,garyharrison@oksbi,mary98@ybl,49348.07,merchant,Bangalore,iOS,SUCCESS,1
KAG068962,31-10-2024 18:21,amberwilliams@paytm,allenjohnson@fraudlink,39192.42,bill payment,Chennai,Android,SUCCESS,1
KAG071433,29-05-2025 05:13,jeffreywallace@paytm,chandlergreg@fraudlink,9795.19,peer-to-peer,Bangalore,Android,SUCCESS,1
KAG242145,30-08-2025 10:37,msanders@upi,josewyatt@okaxis,21497.46,peer-to-peer,Delhi,iOS,SUCCESS,1
KAG125898,11-07-2024 13:28,ricky53@okicici,kayla85@fraudlink,36175.23,merchant,Noida,iOS,SUCCESS,1
KAG040019,15-04-2024 19:13,isabella05@upi,brianna78@paytm,10738.75,recharge,Mumbai,iOS,SUCCESS,1
KAG145874,15-05-2025 03:20,maryrodriguez@okicici,jessica98@okicici,21059.61,recharge,Chennai,Android,SUCCESS,1
KAG210158,24-09-2025 07:40,chaseramirez@ybl,samanthaklein@fraudlink,8739.19,bill payment,Mumbai,iOS,SUCCESS,1
KAG233585,14-10-2025 08:14,taylor85@oksbi,michaelgonzalez@fraudlink,8963.84,merchant,Pune,Android,SUCCESS,1
KAG058629,30-05-2025 06:18,jamesdaniels@okhdfc,kvargas@oksbi,25329.23,recharge,Delhi,Android,SUCCESS,1
KAG027248,05-10-2025 08:34,kimberlydixon@okicici,tylerpruitt@fraudlink,9716.29,bill payment,Hyderabad,Android,SUCCESS,1
KAG132925,11-07-2025 06:26,hdaniels@oksbi,brady24@upi,19151.44,merchant,Mumbai,iOS,SUCCESS,1
KAG068322,14-08-2025 08:11,cantrelldonna@ybl,gomezstephanie@fraudlink,42913.07,merchant,Bangalore,Android,SUCCESS,1
KAG217014,26-05-2025 08:31,kayla18@oksbi,jennifer71@fraudlink,40258.19,peer-to-peer,Bangalore,iOS,SUCCESS,1
KAG234664,04-09-2024 06:49,sshaw@upi,christopher83@ybl,9363.9,recharge,Kolkata,iOS,FAILED,1
KAG192063,12-10-2025 04:15,amandacharles@okhdfc,tracy85@okhdfc,11429.46,merchant,Mumbai,Android,SUCCESS,1
KAG235488,26-07-2024 19:17,diazdiane@oksbi,claudiaward@fraudlink,29121.93,bill payment,Kolkata,Android,SUCCESS,1
KAG001500,30-08-2025 05:09,charlene98@upi,marie34@oksbi,42393.75,recharge,Bangalore,iOS,SUCCESS,1
KAG171686,17-08-2025 04:33,brownkevin@upi,stewartmatthew@fraudlink,40122.34,peer-to-peer,Delhi,iOS,SUCCESS,1
KAG022396,05-06-2024 20:48,sheltonjack@oksbi,ewilliamson@okhdfc,31927.52,merchant,Noida,Android,SUCCESS,1
KAG130768,29-05-2024 21:18,gailmartin@ybl,jamienelson@fraudlink,35289.92,merchant,Kolkata,Android,SUCCESS,1
KAG087399,06-07-2025 04:59,beverlypatterson@okaxis,tracey50@fraudlink,34768.29,merchant,Pune,iOS,SUCCESS,1
KAG201138,19-09-2024 08:29,qmartin@okicici,mariesanchez@paytm,29539.71,recharge,Chennai,Android,SUCCESS,1
KAG072449,11-09-2025 05:43,wrightjoseph@oksbi,ijones@okaxis,37088.56,merchant,Mumbai,Android,SUCCESS,1
KAG237290,29-08-2025 08:33,clintonfoster@paytm,tdavis@okhdfc,43299.85,recharge,Noida,Android,SUCCESS,1
KAG115735,30-06-2025 06:38,jessica88@oksbi,leeruben@okhdfc,43420.62,merchant,Pune,Android,SUCCESS,1
KAG093193,21-04-2025 09:48,carlawhitehead@okhdfc,georgewhite@fraudlink,29115.13,bill payment,Pune,Android,SUCCESS,1
KAG045867,30-04-2025 05:08,katkinson@upi,willie33@fraudlink,5894.73,merchant,Pune,Android,SUCCESS,1
KAG188920,01-12-2024 11:34,campbellrebecca@paytm,tracy56@fraudlink,22443.9,peer-to-peer,Noida,iOS,SUCCESS,1
KAG228780,31-08-2025 09:02,melissataylor@okhdfc,imcmahon@fraudlink,49994.97,merchant,Kolkata,Android,SUCCESS,1
KAG034737,16-06-2025 11:08,denise48@okhdfc,sstokes@fraudlink,27117.6,merchant,Chennai,iOS,SUCCESS,1
KAG207175,01-07-2025 03:54,johnsonjeffrey@upi,gonzaleznathan@fraudlink,33257.87,merchant,Pune,Android,SUCCESS,1
KAG186414,11-02-2024 01:46,cfernandez@oksbi,farmerkevin@fraudlink,14274.53,recharge,Chennai,Android,SUCCESS,1
KAG162916,29-04-2025 05:07,charlesmartinez@okhdfc,kristenmoore@fraudlink,41463.63,merchant,Mumbai,Web,SUCCESS,1
KAG163354,12-07-2025 09:14,stacy07@upi,georgegriffin@fraudlink,40433.79,peer-to-peer,Pune,iOS,SUCCESS,1
KAG046943,07-09-2025 05:06,terri64@okaxis,ronnie67@fraudlink,46553.16,merchant,Bangalore,Android,FAILED,1
KAG163902,09-07-2025 06:08,myerstheresa@paytm,middletonderrick@fraudlink,26656.9,merchant,Noida,Android,SUCCESS,1
KAG126461,29-03-2024 18:21,matthewwagner@okhdfc,wendy90@fraudlink,39195.15,merchant,Kolkata,Android,SUCCESS,1
KAG096641,21-07-2025 08:26,aprilholland@okhdfc,melissasmith@fraudlink,35568.44,merchant,Mumbai,Android,SUCCESS,1
KAG213665,07-08-2024 18:14,wwilliamson@okaxis,lpoole@fraudlink,36719.75,peer-to-peer,Hyderabad,Android,SUCCESS,1
KAG167725,30-08-2025 05:23,kimberlyjames@okaxis,mikemyers@fraudlink,20449.26,merchant,Noida,Android,SUCCESS,1
KAG107087,27-07-2024 13:07,cummingskathryn@okicici,kelsey12@fraudlink,38527.72,peer-to-peer,Hyderabad,Android,SUCCESS,1
KAG045962,27-07-2025 05:36,acostaashley@okhdfc,wilsontaylor@okaxis,38280.86,peer-to-peer,Noida,iOS,SUCCESS,1
KAG071599,06-05-2025 05:34,mreid@oksbi,ricky64@fraudlink,6337.27,recharge,Chennai,Android,SUCCESS,1
KAG191953,24-05-2025 06:24,jamestravis@paytm,ramosbrian@fraudlink,15613.68,recharge,Pune,Android,SUCCESS,1
KAG021139,10-08-2025 04:47,lawrenceklein@okicici,lthompson@fraudlink,27628.96,merchant,Kolkata,Android,SUCCESS,1
KAG108308,07-09-2024 19:22,emily40@ybl,kgibson@okicici,49352.83,peer-to-peer,Noida,Android,SUCCESS,1
KAG146830,07-10-2025 07:38,nathan38@oksbi,emcgee@okhdfc,28919.44,peer-to-peer,Mumbai,Android,SUCCESS,1
KAG196560,05-07-2024 13:53,cabrerajames@upi,edwardsmarisa@okhdfc,35470.14,merchant,Delhi,Android,SUCCESS,1
KAG225385,17-06-2025 04:01,aaron83@okaxis,ponceshelby@upi,44994.6,recharge,Delhi,iOS,SUCCESS,1
KAG149182,02-05-2024 10:30,abarrett@ybl,emilyholloway@okaxis,37505.87,peer-to-peer,Noida,iOS,SUCCESS,1
KAG194768,03-07-2025 03:48,hpayne@upi,thompsonamanda@ybl,48192.18,merchant,Kolkata,iOS,SUCCESS,1
KAG090189,08-08-2025 06:59,kelseybradford@oksbi,steven84@ybl,12473,recharge,Noida,Android,FAILED,1
KAG020741,12-08-2025 07:07,codypeters@upi,danielle11@ybl,27629.97,peer-to-peer,Pune,Android,SUCCESS,1
KAG228065,03-01-2024 20:28,gregorybell@okicici,davidwalters@fraudlink,26720.98,merchant,Chennai,Android,SUCCESS,1
KAG224400,22-04-2025 05:44,brownlaura@okicici,bowmanjustin@ybl,26313.34,merchant,Delhi,Android,SUCCESS,1
KAG161372,16-05-2025 07:22,johnsonchristian@okicici,kellymorgan@fraudlink,29619.83,peer-to-peer,Noida,Android,SUCCESS,1
KAG159272,13-05-2025 07:51,frank06@okicici,kerri38@fraudlink,19555.72,merchant,Pune,Android,SUCCESS,1
KAG030303,07-07-2024 11:57,clarkdenise@upi,ginabrooks@paytm,8952.25,peer-to-peer,Hyderabad,Android,SUCCESS,1
KAG058024,01-07-2025 08:36,john78@okicici,javier91@fraudlink,15166.69,peer-to-peer,Pune,Web,SUCCESS,1
KAG238934,09-09-2025 03:56,natasha13@upi,douglasmorrison@fraudlink,18813.44,recharge,Noida,Android,SUCCESS,1
KAG153637,02-07-2025 10:59,charlesharris@okaxis,lisa59@okicici,49944.43,peer-to-peer,Noida,Android,SUCCESS,1
KAG040902,04-06-2025 05:49,elamb@oksbi,whiterobert@fraudlink,25033.32,merchant,Mumbai,Android,SUCCESS,1
KAG240747,05-06-2025 08:58,flucas@oksbi,torreskristin@fraudlink,10316.94,peer-to-peer,Noida,Android,SUCCESS,1
KAG001186,18-09-2025 06:39,tonyavega@oksbi,theresamurphy@fraudlink,8520.69,merchant,Noida,Android,SUCCESS,1
KAG120314,16-05-2025 09:34,lbutler@paytm,evelyn98@okicici,12017.51,peer-to-peer,Hyderabad,iOS,SUCCESS,1
KAG237561,30-05-2025 03:19,mary49@oksbi,christopher25@upi,10323.54,merchant,Chennai,Android,SUCCESS,1
KAG009238,16-05-2024 12:29,holtkimberly@okicici,kevin23@fraudlink,33030.38,peer-to-peer,Bangalore,iOS,SUCCESS,1
KAG000716,29-05-2025 05:53,patrick21@upi,sarah75@fraudlink,35313.74,merchant,Noida,Android,SUCCESS,1
KAG032094,24-06-2025 10:12,grose@okaxis,jillian96@fraudlink,43775.26,recharge,Pune,Android,FAILED,1
KAG020618,24-04-2025 05:36,jford@upi,ugarcia@oksbi,33302.62,peer-to-peer,Kolkata,iOS,SUCCESS,1
KAG022724,19-06-2025 04:46,deannabarber@paytm,aliciaterry@ybl,49341.78,peer-to-peer,Noida,Android,SUCCESS,1
KAG165140,10-10-2025 04:11,cobbcharles@okhdfc,rosalespaula@upi,49748.84,peer-to-peer,Noida,Android,SUCCESS,1
KAG203705,17-02-2024 21:16,hunter42@oksbi,nielsenrobert@fraudlink,14635.37,peer-to-peer,Pune,Android,SUCCESS,1
KAG108253,12-05-2025 07:57,perrycassandra@okhdfc,cooktheodore@fraudlink,41070.59,peer-to-peer,Pune,Android,SUCCESS,1
KAG027270,16-05-2025 03:55,brianmendoza@okaxis,rachel26@ybl,44538.98,peer-to-peer,Hyderabad,Android,SUCCESS,1
KAG203573,23-08-2025 07:10,psherman@okicici,luis92@paytm,49487.78,merchant,Kolkata,Android,SUCCESS,1
KAG101664,04-06-2025 07:14,elizabethhartman@upi,xwalton@fraudlink,6046.08,peer-to-peer,Mumbai,Android,SUCCESS,1
KAG075300,02-10-2025 07:49,randall21@oksbi,madison12@fraudlink,39016.67,peer-to-peer,Mumbai,iOS,SUCCESS,1
KAG102825,20-04-2025 06:29,kristinarichards@upi,laurahopkins@fraudlink,27555.92,merchant,Bangalore,Android,SUCCESS,1
KAG201598,15-08-2025 10:33,krausesean@okicici,williamadkins@upi,20061.11,peer-to-peer,Chennai,Android,SUCCESS,1
KAG126232,30-05-2025 10:39,whurley@ybl,nelsonmark@fraudlink,20917,bill payment,Mumbai,Android,SUCCESS,1
KAG174850,15-06-2025 03:12,wjones@paytm,travis15@fraudlink,27215.04,bill payment,Hyderabad,iOS,SUCCESS,1
KAG196862,25-09-2025 03:36,wbrown@upi,phenry@fraudlink,9351.18,merchant,Bangalore,iOS,SUCCESS,1
KAG217388,02-06-2025 07:06,colemanrobert@upi,robertthomas@upi,39999.68,recharge,Bangalore,Android,SUCCESS,1
KAG023345,08-06-2025 10:52,maryharrison@okaxis,larryhall@fraudlink,8863.13,bill payment,Mumbai,Android,SUCCESS,1
KAG069971,02-07-2025 05:18,randall69@ybl,carterchristine@fraudlink,24863.26,merchant,Kolkata,Android,SUCCESS,1
KAG072993,11-09-2025 08:14,kristin41@oksbi,yjennings@fraudlink,19304.34,peer-to-peer,Mumbai,iOS,SUCCESS,1
KAG038407,18-08-2025 09:56,madisonwilliams@okhdfc,ebarr@oksbi,37133.64,merchant,Pune,Android,SUCCESS,1
KAG027941,21-05-2025 07:57,cowanjeffrey@paytm,thomasstephanie@upi,44692.97,peer-to-peer,Hyderabad,iOS,SUCCESS,1
KAG241891,17-07-2025 10:49,bobby50@ybl,jameslucas@okhdfc,41326.64,merchant,Bangalore,Android,SUCCESS,1
KAG200224,20-07-2025 10:12,jonathan32@oksbi,yschwartz@fraudlink,27949.65,merchant,Chennai,Android,SUCCESS,1
KAG030714,27-08-2025 07:08,ncarter@okicici,curtis74@fraudlink,12618.97,merchant,Delhi,Android,SUCCESS,1
KAG032981,23-06-2025 04:34,matthewarnold@okhdfc,bburton@fraudlink,37671.46,merchant,Mumbai,Android,SUCCESS,1
KAG133979,12-07-2024 08:07,lbell@paytm,jenniferdougherty@okicici,13644.55,merchant,Chennai,Android,SUCCESS,1
KAG161365,06-03-2024 13:13,nicole68@paytm,nathan03@okicici,43818.16,merchant,Pune,Android,SUCCESS,1
KAG093530,16-11-2024 12:11,kristie20@okicici,guzmanheather@fraudlink,26695.27,merchant,Bangalore,Android,SUCCESS,1
KAG042849,12-05-2025 03:55,shieldsmonica@okaxis,eperkins@okhdfc,16208.02,peer-to-peer,Mumbai,iOS,SUCCESS,1
KAG053899,01-09-2025 08:30,allen68@paytm,holdenfrank@fraudlink,41548.9,merchant,Kolkata,iOS,SUCCESS,1
KAG060627,21-08-2024 13:21,kellyhelen@okicici,bellscott@fraudlink,43376.42,bill payment,Delhi,iOS,SUCCESS,1
KAG013155,23-07-2025 10:30,staffordmarissa@ybl,lance60@fraudlink,10915,merchant,Mumbai,Android,SUCCESS,1
KAG022611,12-12-2024 12:22,frice@okicici,mercedes21@fraudlink,21729.16,merchant,Chennai,Android,SUCCESS,1
KAG071040,19-02-2024 21:18,mcgeejoseph@okaxis,tina48@upi,25140.83,merchant,Mumbai,Android,SUCCESS,1
KAG159311,30-06-2025 04:17,joel28@upi,seanmatthews@fraudlink,29400.69,peer-to-peer,Mumbai,Android,FAILED,1
KAG177152,04-09-2025 11:03,elizabeth57@upi,ann00@fraudlink,21204.54,recharge,Delhi,Android,SUCCESS,1
